grade,subject,year,FIPS,white,black,hispanic,asian,amind,multirace_unclass,free_lunch,red_lunch,miss_lunch,no_freelunch,combo_pct_free_lunch,combo_pct_red_lunch,combo_pct_miss_lunch,lep,sped,testage,nonEnglish_neverathome,nonEnglish_sometimesathome,nonEnglish_alwaysathome,nonEnglish_miss,unadj_score,adj_race_03,adj_lunch_03,adj_LEP_03,adj_SPED_03,adj_age_03,adj_Enlang_03,adj_racelunch_03,adj_raceLEP_03,adj_raceSPED_03,adj_raceage_03,adj_raceEnlang_03,adj_lunchLEP_03,adj_lunchSPED_03,adj_lunchage_03,adj_lunchEnlang_03,adj_LEPSPED_03,adj_LEPage_03,adj_LEPEnlang_03,adj_SPEDage_03,adj_SPEDEnlang_03,adj_ageEnlang_03,adj_racelunchLEP_03,adj_racelunchSPED_03,adj_racelunchage_03,adj_racelunchEnlang_03,adj_raceLEPSPED_03,adj_raceLEPage_03,adj_raceLEPEnlang_03,adj_raceSPEDage_03,adj_raceSPEDEnlang_03,adj_raceageEnlang_03,adj_lunchLEPSPED_03,adj_lunchLEPage_03,adj_lunchLEPEnlang_03,adj_lunchSPEDage_03,adj_lunchSPEDEnlang_03,adj_lunchageEnlang_03,adj_LEPSPEDage_03,adj_LEPSPEDEnlang_03,adj_LEPageEnlang_03,adj_SPEDageEnlang_03,adj_racelunchLEPSPED_03,adj_racelunchLEPage_03,adj_racelunchLEPEnlang_03,adj_racelunchSPEDage_03,adj_racelunchSPEDEnlang_03,adj_racelunchageEnlang_03,adj_raceLEPSPEDage_03,adj_raceLEPSPEDEnlang_03,adj_raceLEPageEnlang_03,adj_raceSPEDageEnlang_03,adj_lunchLEPSPEDage_03,adj_lunchLEPSPEDEnlang_03,adj_lunchLEPageEnlang_03,adj_lunchSPEDageEnlang_03,adj_LEPSPEDageEnlang_03,adj_racelunchLEPSPEDage_03,adj_racelunchLEPSPEDEnlang_03,adj_racelunchLEPageEnlang_03,adj_racelunchSPEDageEnlang_03,adj_raceLEPSPEDageEnlang_03,adj_lunchLEPSPEDageEnlang_03,adj_racelunchLEPSPEDageEnlang_03,adj_Clunch_03,adj_raceClunch_03,adj_ClunchLEP_03,adj_ClunchSPED_03,adj_Clunchage_03,adj_ClunchEnlang_03,adj_raceClunchLEP_03,adj_raceClunchSPED_03,adj_raceClunchage_03,adj_raceClunchEnlang_03,adj_ClunchLEPSPED_03,adj_ClunchLEPage_03,adj_ClunchLEPEnlang_03,adj_ClunchSPEDage_03,adj_ClunchSPEDEnlang_03,adj_ClunchageEnlang_03,adj_raceClunchLEPSPED_03,adj_raceClunchLEPage_03,adj_raceClunchLEPEnlang_03,adj_raceClunchSPEDage_03,adj_raceClunchSPEDEnlang_03,adj_raceClunchageEnlang_03,adj_ClunchLEPSPEDage_03,adj_ClunchLEPSPEDEnlang_03,adj_ClunchLEPageEnlang_03,adj_ClunchSPEDageEnlang_03,adj_raceClunchLEPSPEDage_03,adj_raceClunchLEPSPEDEnlang_03,adj_raceClunchLEPageEnlang_03,adj_raceClunchSPEDageEnlang_03,adj_ClunchLEPSPEDageEnlang_03,adj_raceCluncLEPSPEDageEnlang_03,adj_race,adj_lunch,adj_LEP,adj_SPED,adj_age,adj_Enlang,adj_racelunch,adj_raceLEP,adj_raceSPED,adj_raceage,adj_raceEnlang,adj_lunchLEP,adj_lunchSPED,adj_lunchage,adj_lunchEnlang,adj_LEPSPED,adj_LEPage,adj_LEPEnlang,adj_SPEDage,adj_SPEDEnlang,adj_ageEnlang,adj_racelunchLEP,adj_racelunchSPED,adj_racelunchage,adj_racelunchEnlang,adj_raceLEPSPED,adj_raceLEPage,adj_raceLEPEnlang,adj_raceSPEDage,adj_raceSPEDEnlang,adj_raceageEnlang,adj_lunchLEPSPED,adj_lunchLEPage,adj_lunchLEPEnlang,adj_lunchSPEDage,adj_lunchSPEDEnlang,adj_lunchageEnlang,adj_LEPSPEDage,adj_LEPSPEDEnlang,adj_LEPageEnlang,adj_SPEDageEnlang,adj_racelunchLEPSPED,adj_racelunchLEPage,adj_racelunchLEPEnlang,adj_racelunchSPEDage,adj_racelunchSPEDEnlang,adj_racelunchageEnlang,adj_raceLEPSPEDage,adj_raceLEPSPEDEnlang,adj_raceLEPageEnlang,adj_raceSPEDageEnlang,adj_lunchLEPSPEDage,adj_lunchLEPSPEDEnlang,adj_lunchLEPageEnlang,adj_lunchSPEDageEnlang,adj_LEPSPEDageEnlang,adj_racelunchLEPSPEDage,adj_racelunchLEPSPEDEnlang,adj_racelunchLEPageEnlang,adj_racelunchSPEDageEnlang,adj_raceLEPSPEDageEnlang,adj_lunchLEPSPEDageEnlang,adj_racelunchLEPSPEDageEnlang,adj_Clunch,adj_raceClunch,adj_ClunchLEP,adj_ClunchSPED,adj_Clunchage,adj_ClunchEnlang,adj_raceClunchLEP,adj_raceClunchSPED,adj_raceClunchage,adj_raceClunchEnlang,adj_ClunchLEPSPED,adj_ClunchLEPage,adj_ClunchLEPEnlang,adj_ClunchSPEDage,adj_ClunchSPEDEnlang,adj_ClunchageEnlang,adj_raceClunchLEPSPED,adj_raceClunchLEPage,adj_raceClunchLEPEnlang,adj_raceClunchSPEDage,adj_raceClunchSPEDEnlang,adj_raceClunchageEnlang,adj_ClunchLEPSPEDage,adj_ClunchLEPSPEDEnlang,adj_ClunchLEPageEnlang,adj_ClunchSPEDageEnlang,adj_raceClunchLEPSPEDage,adj_raceClunchLEPSPEDEnlang,adj_raceClunchLEPageEnlang,adj_raceClunchSPEDageEnlang,adj_ClunchLEPSPEDageEnlang,adj_raceCluncLEPSPEDageEnlang
8th grade,reading,2013,OREGON,94.2%,28.8%,44.9%,17.6%,0.0%,7.9%,73.0%,14.2%,0.0%,46.3%,63.0%,13.1%,22.5%,12.8%,9.5%,13.722157,79.2%,13.5%,0.0%,13.8%,277.86896,257.86462,267.75021,263.61511,266.43851,275.53473,273.60025,280.42328,272.53134,261.4173,255.50027,273.79382,269.05508,275.62494,274.55319,265.94028,265.52921,266.11722,271.3634,276.68271,277.98117,259.74072,268.63727,271.7551,259.77466,276.50653,269.29993,257.60413,256.66898,261.19394,277.77094,270.39728,281.6615,270.74649,264.00443,284.6326,277.06961,267.09064,258.57867,263.37003,260.62335,281.67737,268.51599,274.98743,276.62961,264.97504,278.94238,265.95313,259.68341,271.92413,263.5047,276.95175,261.66449,276.12912,261.73685,275.44156,269.52219,268.75723,266.63937,275.12869,275.67371,273.26126,268.47974,276.85928,265.01807,275.26636,274.90591,279.04755,262.58398,272.40555,261.81088,263.77542,263.04462,259.96823,263.01974,273.33914,280.5932,276.55768,264.39639,285.01682,269.66476,277.56561,257.30093,280.31192,282.98712,266.63016,280.21927,264.33905,263.66119,273.27499,272.67545,261.70233,272.62732,278.36951,280.66071,266.84793,275.28683,274.54855,264.42831,266.65155,269.85519,266.59326,271.41913,265.56229,256.98566,268.88904,262.96793,269.9628,282.30426,268.72299,263.33295,259.7128,267.45786,256.02295,259.22125,272.09695,273.7287,254.96288,261.87738,258.05386,258.8331,270.71442,267.02231,270.76163,276.8692,277.62888,270.61133,274.04532,275.64185,261.89804,275.77545,259.70612,265.09253,270.71106,264.59012,268.73801,274.03769,278.96506,277.0882,277.74524,276.21005,276.17014,273.26111,265.14816,270.83777,264.05273,268.44104,267.34143,258.90546,269.15219,272.68732,276.52319,276.86551,264.84967,264.35809,266.14859,260.31189,281.77396,258.58557,259.3902,260.08481,258.25949,262.25427,271.64587,274.07288,270.25632,264.94272,274.96848,272.15356,271.99405,259.55194,277.4137,275.72742,270.07178,267.31818,268.58862,273.95972,264.48901,258.29321,268.12311,277.29303,272.06317,272.11493,259.13327,276.84094,271.45361,270.67236,273.41589,266.61539,272.33304,256.23846
8th grade,reading,2015,OREGON,38.5%,0.0%,35.9%,0.0%,5.4%,0.0%,40.3%,27.5%,2.4%,52.6%,66.8%,0.0%,9.9%,0.0%,26.2%,13.814594,33.8%,11.8%,31.6%,0.0%,263.49542,276.88806,281.49493,270.25912,259.79883,263.36514,270.57602,275.70331,267.46622,275.21823,258.99649,275.92847,276.35803,274.76099,264.61664,274.21942,276.6517,264.14709,263.13043,263.92545,259.88208,258.07428,268.73654,279.45822,268.32471,269.06693,269.30988,254.86069,261.5856,272.48199,271.69379,277.84293,281.87204,261.63284,270.3045,270.63663,274.2717,269.84311,270.67325,258.95432,265.35971,272.85391,258.16592,259.8916,266.35867,266.57935,273.67673,266.57007,259.29361,277.99536,266.45013,266.04642,279.27545,279.02579,263.81778,267.26276,264.47717,260.82718,273.10922,271.43985,267.94675,270.45813,283.78561,262.62646,275.43253,267.24829,262.58807,279.18402,267.33218,260.90417,275.04373,265.66681,257.79135,280.39816,261.74304,267.36819,277.7756,261.50583,281.48221,278.12579,268.07596,265.29865,271.86395,267.24979,258.84061,267.59964,260.88409,265.34686,266.22174,267.67233,277.64914,276.41635,255.96646,275.58734,260.53091,267.43234,256.18951,272.99789,274.7496,267.75778,266.16098,273.37711,257.99667,269.12924,255.91002,261.77319,262.42914,278.51468,273.02237,278.70743,270.69577,259.24301,262.3924,269.95886,266.18219,257.80298,267.31339,263.00754,274.35135,270.04071,269.21866,274.04242,262.59454,265.21735,259.71945,254.87729,273.76254,277.97324,277.48856,270.46826,279.78867,280.63309,261.58218,255.32884,270.73218,262.49435,274.41476,254.52786,257.82944,256.75024,260.04144,274.92468,261.26343,254.42798,269.85843,254.59315,274.18451,279.67868,273.92627,261.80179,280.53018,275.61002,265.55881,275.92764,268.02359,270.20801,266.34964,263.72842,273.20334,265.02957,267.33536,267.51758,269.69925,270.8392,272.59158,256.22153,272.40042,276.07059,269.68201,266.98297,260.49811,275.43292,274.20905,271.37601,273.80508,255.42766,262.74042,255.80717,270.23532,271.57953,261.15073,262.31277,261.94336,256.73157,261.95895,254.19695,258.64111,259.51895,254.82813,273.8663,254.55501
8th grade,reading,2017,OREGON,33.6%,27.6%,10.4%,2.0%,0.0%,0.0%,49.0%,0.0%,0.0%,17.7%,42.5%,0.0%,0.0%,0.0%,38.5%,13.68244,0.0%,4.7%,9.1%,17.1%,255.81163,270.37207,276.77774,257.7045,271.95798,261.88562,258.98148,268.66638,271.6839,266.32813,254.23689,260.21057,283.34625,282.13782,265.82471,268.3898,275.68347,274.87152,275.76846,273.96817,253.48106,254.19537,262.40128,263.29932,278.97156,280.83524,266.87817,260.31744,256.33441,271.07455,272.54715,274.095,279.19522,270.72321,261.75729,278.41968,269.1232,278.62314,266.61505,276.98132,253.26343,273.62305,273.46637,262.69745,273.65607,267.04984,265.28207,264.57538,254.46832,264.60968,253.42424,253.12872,276.74509,263.48691,265.86206,264.71667,273.43045,265.66031,273.52448,265.85361,273.81653,260.12033,273.81372,266.42249,275.37292,278.61545,272.73108,276.9407,264.73657,277.70795,266.52954,257.89792,269.8652,262.36713,271.76382,281.97177,271.10815,261.28912,273.99051,267.32352,267.74744,278.56924,267.81339,266.45688,266.70148,263.92102,279.37546,275.44177,276.77863,275.95648,273.91852,268.35797,266.29825,278.01978,274.06058,258.14688,253.02492,280.25522,259.24225,266.19809,258.3588,254.77507,275.37878,253.39812,259.52548,258.36584,266.24115,273.84799,257.98929,269.06561,263.39307,256.89474,274.48163,264.60846,262.89252,275.1503,273.48102,258.24292,255.04388,256.23984,273.36673,260.97171,251.37839,254.64297,273.93658,269.89355,268.86719,267.24524,260.45166,257.78702,277.46454,259.42679,275.4129,269.24005,260.15692,270.36679,277.99811,266.90707,272.29666,266.95221,274.19193,273.88797,272.03583,251.11555,270.96942,274.28357,272.54623,269.28763,265.04053,266.59125,274.21927,270.92889,257.39511,263.64502,257.74457,254.66374,273.3963,260.40707,253.19229,270.80136,260.70911,264.84573,264.90585,259.35678,269.32462,254.35075,263.8067,259.31604,258.41876,272.74445,268.79358,269.96286,271.64841,276.15274,257.3475,275.07004,259.92111,256.56155,271.48859,271.75189,257.43921,276.68204,256.15182,278.68201,274.63379,254.64262,262.65347,253.67052,271.74493,269.75629,265.46094
8th grade,reading,2019,OREGON,,,,,,,,,,,,,,,,,,,,,273.11783,268.92761,262.02924,274.44595,265.241,258.41159,252.43709,272.38959,264.14011,258.24701,258.34921,253.07945,278.58081,273.29486,269.88995,270.22672,261.7128,274.40329,262.97464,263.63617,270.11911,270.646,257.12881,265.73325,271.41599,277.94534,257.72327,262.96738,269.67859,263.26382,252.98943,258.52298,263.3537,273.51434,263.84174,262.28165,276.17767,271.30582,269.27179,260.37057,273.72568,264.27295,270.33316,258.3847,270.80545,266.16766,275.92847,259.09085,264.43625,255.91235,267.41989,260.59259,269.13705,273.80164,276.40628,271.37048,265.11905,266.92725,278.21478,261.87375,277.39203,269.13785,277.97372,277.63916,271.68243,272.73727,281.89175,276.07828,279.20123,280.75293,273.03354,276.28293,265.53735,277.332,259.92868,278.08969,273.43665,280.10187,260.19949,272.49466,258.45978,260.19025,275.35571,280.76184,276.06915,267.22723,260.0502,264.29727,261.77121,264.52698,264.24277,274.58636,275.27963,266.78256,264.8161,275.79459,253.48866,267.64453,274.57788,275.34393,273.68335,277.11572,265.63297,259.95172,261.91742,252.84946,254.79335,269.72333,263.70844,270.36084,264.21515,271.35022,262.39798,262.46478,271.06284,276.06488,271.31512,253.81473,274.58264,264.12451,255.25282,273.35983,256.09512,269.50436,259.35931,263.76477,268.15848,270.98907,268.80719,269.15048,274.7518,269.48547,275.66501,260.99588,253.48714,270.35114,273.39468,269.74277,258.63965,267.67075,276.62051,258.04675,275.17322,262.3562,269.23846,263.66156,265.46359,273.7988,260.02963,258.40677,266.00961,271.89615,267.64502,276.04828,256.07513,270.82318,253.16641,258.21088,262.8403,265.17749,260.95193,269.41922,261.56924,256.02322,272.97675,259.44107,275.6817,265.66086,266.85822,272.93918,275.75339,267.69363,266.41367,278.86652,273.37918,264.00507,265.23267,270.13583,255.80531,272.1944,261.65741,263.08899,256.72781,276.60492,261.71103,255.93242,274.64493,265.32413,262.89111,260.69296,275.1655
8th grade,reading,2002,PENNSYLVANIA,59.5%,24.1%,2.5%,0.0%,13.4%,0.0%,21.6%,34.1%,0.0%,71.5%,38.0%,0.0%,15.4%,23.3%,14.5%,13.74356,81.5%,34.1%,12.5%,27.9%,262.8226,258.07162,253.41408,260.65207,272.23697,271.04883,262.93137,250.24303,248.72757,269.85727,259.70023,251.14145,258.24103,258.58557,271.60925,275.54691,268.76236,267.51282,265.52094,273.48859,259.02567,273.905,263.27573,255.14464,266.98083,255.38142,259.47348,268.2045,255.97739,263.29453,257.19781,252.53627,271.05728,268.92529,258.42645,263.2095,274.5072,261.16437,274.37863,274.74976,267.98563,260.63889,258.3606,249.88492,258.31906,253.5433,273.53955,262.98325,256.52689,256.75726,252.34744,252.80203,256.0365,262.10672,254.64131,259.87512,275.58746,264.17505,255.63814,263.27701,251.85672,262.9296,272.23187,268.12601,271.79504,251.79561,261.54562,263.04718,257.01669,255.39076,262.14838,264.79279,272.48523,251.08345,253.76334,263.6272,261.85794,260.18494,258.86453,264.79794,268.5466,250.40678,261.59314,266.43777,269.68124,270.26819,256.86069,271.45407,259.04779,273.98383,271.13223,270.5484,256.14233,260.66492,255.28761,250.91347,251.37181,255.00041,256.79517,265.09509,275.39105,262.51743,260.68936,256.28287,254.06195,251.41075,265.55478,258.89716,266.37479,257.1499,262.26852,273.32001,256.159,258.79333,254.88702,255.19258,267.47583,270.25424,269.24039,264.39108,254.83705,266.14661,260.72296,253.42137,272.8324,273.44724,268.61197,263.45352,265.55914,257.71387,261.65128,265.79282,273.75998,255.29897,266.01971,255.37451,272.98361,263.0325,258.30743,270.49066,254.7088,273.68402,256.69644,262.48709,262.41794,250.1514,257.80527,274.63943,271.08264,256.23538,254.32834,256.0141,260.2627,264.03452,251.1339,254.0127,259.00229,263.10861,252.68164,265.8573,265.92703,258.67404,255.71204,274.81531,268.0564,267.83954,266.00214,252.25264,259.96805,255.10864,273.85867,264.94055,270.75919,252.67694,267.73856,257.06445,257.17935,263.33389,259.37891,266.49701,265.08249,261.07953,255.24547,271.55066,254.21883,264.78372,252.20428,257.02502,268.96109,272.92825,263.56897
8th grade,reading,2003,PENNSYLVANIA,83.7%,16.0%,13.5%,25.4%,0.0%,20.4%,48.7%,20.0%,0.0%,96.5%,15.4%,27.8%,15.6%,23.9%,0.0%,14.123983,76.4%,52.4%,0.0%,3.7%,259.86578,259.93304,256.3497,274.45035,273.8045,265.37244,253.11418,267.72113,266.26297,251.47897,260.45462,260.09982,271.50958,262.67004,273.57831,253.09882,269.88925,259.60492,269.21521,265.17484,264.80322,257.64368,255.66087,264.09799,266.51538,256.50806,270.1088,254.90596,268.9006,272.15814,255.31653,253.06696,273.75211,252.31294,257.16989,271.62756,258.54953,272.71048,262.32031,273.90533,266.89313,261.66641,255.37012,248.30109,256.27829,253.33212,255.26216,270.92444,259.28156,262.51862,257.57846,263.45929,254.13118,258.73178,267.31622,257.32516,267.26736,269.11975,266.03973,250.30658,261.67075,270.16403,252.81331,252.79851,252.63655,267.51294,256.48859,253.27798,255.19623,269.76285,253.07344,260.80191,258.37888,256.01447,260.68689,258.59882,267.72733,260.24197,260.86435,264.08743,260.78906,254.68932,267.93973,255.93332,251.49593,260.70242,255.35851,271.46945,253.89214,255.09895,262.38589,252.22952,255.08127,263.50058,270.89011,263.88303,249.35074,257.01471,258.04474,273.23123,255.78235,265.66299,269.51215,262.45557,268.05081,256.90042,270.47495,258.2048,254.30534,253.70296,259.2627,266.11285,262.7084,259.12671,257.9162,268.31277,257.15097,271.54364,268.36188,257.64359,253.77737,264.04153,251.05504,263.65448,261.18744,250.64063,252.12601,266.19888,265.99173,272.60138,264.21091,259.05179,263.60376,266.82632,270.66672,258.01938,263.33279,269.96515,249.97383,256.69919,264.42407,251.15535,255.85527,257.90558,255.32481,259.07486,256.62482,266.84174,259.16687,253.55069,262.21091,263.8811,269.49774,255.94612,252.6917,255.30945,268.42728,269.01712,261.08664,270.94806,250.92532,257.94687,253.70633,265.21402,259.39252,270.17975,267.32437,261.75766,252.11742,263.72678,264.21777,270.28754,273.56967,264.97998,251.46443,270.60959,260.14825,264.30515,255.3208,250.01331,256.60568,261.44492,269.5087,267.76797,267.37439,257.93854,256.26251,266.18021,260.15378,258.39661,250.8492
8th grade,reading,2005,PENNSYLVANIA,90.6%,4.5%,26.4%,31.6%,19.8%,0.0%,20.6%,0.0%,0.0%,76.9%,0.0%,28.4%,18.4%,4.7%,0.0%,13.877744,83.3%,31.8%,0.0%,8.5%,261.54831,273.39139,273.78503,259.63361,257.29877,272.58151,256.51282,251.36642,273.85669,255.05269,257.81061,266.74872,271.79797,265.47772,260.62265,269.85632,275.79205,254.93036,255.62871,269.90567,266.58148,262.23026,265.56445,266.56946,272.79938,260.05841,267.71695,271.49933,261.28391,266.70419,274.20953,274.86469,273.80209,268.66223,267.82907,273.40176,256.7233,273.59424,256.08966,257.7811,257.00919,261.15988,275.32077,254.59785,272.07397,264.19043,254.97173,258.4248,256.91904,270.4473,257.11841,258.77023,277.15485,253.9697,253.9079,269.03189,277.80991,258.552,256.25867,273.33905,253.43167,252.7292,270.55273,259.18094,253.45605,264.33234,258.59772,257.10861,276.32983,260.79297,259.20224,271.14694,258.10843,273.0159,265.69806,270.10406,253.87907,256.68066,268.28302,277.021,253.56728,264.77744,260.01837,262.19809,272.52158,259.94788,255.46936,272.16293,267.02765,275.02673,266.24063,263.33563,261.49283,252.74608,273.25885,263.14975,254.97969,260.51984,263.54572,279.98486,272.73642,259.01694,267.44171,260.00751,271.96216,255.31702,254.4977,274.42636,266.74408,268.74847,275.15152,269.66467,258.29166,275.35785,277.1286,272.31671,274.62488,254.62836,251.79796,257.12323,269.54019,260.37421,258.53027,254.0587,267.95776,255.0121,265.44769,256.43073,252.24226,256.40787,269.80261,261.27875,274.57861,277.66232,254.27292,254.49612,261.0712,275.09985,263.82126,262.54922,260.62601,257.56662,264.26321,252.87804,257.49506,253.13292,260.07428,272.82101,256.60413,259.99338,264.36026,264.02612,256.06015,262.25327,265.66928,265.44104,266.21231,274.84399,259.39108,261.23053,256.47076,257.07077,268.39932,272.34988,266.06058,272.74908,251.80489,256.68646,264.39236,256.22638,273.07004,274.98654,267.67133,271.99789,269.65289,265.41138,254.46275,260.86252,264.2348,265.20392,260.08865,273.00333,276.06573,263.44958,270.51654,271.36288,255.44667,252.74666,269.78348,255.75009,271.71283
8th grade,reading,2007,PENNSYLVANIA,68.2%,0.0%,27.9%,0.0%,0.0%,0.0%,36.9%,0.0%,15.0%,39.2%,25.4%,0.0%,6.2%,0.0%,0.0%,14.120868,83.6%,48.9%,14.2%,0.0%,268.13721,259.88342,277.41919,276.0072,274.00284,280.1022,265.18665,272.25821,275.31424,256.12094,269.97144,262.47626,276.86615,273.61124,265.22318,263.30533,268.39789,269.67261,272.16196,276.6441,271.93936,262.94952,254.94116,259.79175,276.10294,260.15079,267.96375,253.74718,252.52943,253.97385,264.61633,263.35059,272.04477,273.86047,257.36926,276.49454,268.64896,254.73628,259.27393,266.47458,266.31665,267.93039,267.61847,260.65982,260.48761,277.32111,260.35919,266.82739,270.41489,276.62112,262.23563,269.71652,257.73599,273.82733,276.00116,266.53531,277.50296,264.45987,264.34351,265.03046,275.06525,269.49799,254.97771,268.48056,255.81122,268.29218,272.9866,256.78796,255.86743,256.17331,274.01724,276.96027,270.49588,267.20911,261.67618,262.76035,267.31998,257.15204,272.27438,258.62088,261.67413,274.32635,268.94638,272.31372,267.17773,275.80142,262.31854,259.63641,260.55371,279.21826,255.21034,253.0144,252.88159,257.11472,257.99072,257.35864,273.37479,261.71793,261.27744,270.42505,273.9357,268.85837,255.4677,258.49789,267.79138,264.56726,258.16183,256.79218,260.60019,254.16728,265.99619,278.81393,256.66516,260.69577,273.07846,274.62515,256.89304,260.67188,269.85309,270.08667,258.33752,269.84979,268.09601,264.15173,260.03488,262.86069,268.43591,257.32452,254.49353,259.92615,257.19907,277.06223,259.56659,263.22058,263.51749,273.25992,258.56418,262.65247,261.16235,268.72684,272.22647,263.69391,272.41742,269.0842,260.89395,271.99646,275.00089,273.31094,274.3606,267.75745,271.42697,278.91351,265.39386,260.54648,255.02251,266.18369,252.54407,262.48508,256.29364,255.3044,257.53894,275.85544,262.9725,268.5022,260.3327,272.3855,267.45251,262.77142,268.91803,254.33952,264.79175,265.33585,262.37134,255.0721,272.9538,275.21747,267.22104,261.83627,257.47046,272.08032,251.34695,266.74103,256.27005,268.49701,274.10968,274.66876,265.55902,271.50113,269.22754,272.26987,266.88577
8th grade,reading,2009,PENNSYLVANIA,100.8%,7.4%,31.1%,0.0%,12.2%,1.2%,22.5%,0.3%,24.1%,59.3%,33.7%,19.9%,1.9%,12.6%,0.0%,13.984739,77.5%,0.3%,0.0%,20.3%,273.82971,259.83542,260.29846,278.24713,264.7735,282.13022,268.44473,263.46667,266.04825,277.77072,260.51434,267.70297,262.26736,273.3522,277.67746,260.71573,274.62314,266.7709,270.92157,280.04871,265.38229,282.07959,274.78302,263.13977,273.85611,256.05539,262.4147,261.98129,258.65558,277.26044,259.74918,273.37723,262.60675,263.31967,270.06802,267.95203,273.24091,278.70944,279.17398,262.09055,266.24503,283.60422,274.85779,260.26715,267.1434,273.02429,273.05417,267.25519,268.92636,279.28607,269.77417,257.89236,281.02197,267.7341,265.64124,268.09042,272.00183,278.64069,278.33069,264.95932,272.31775,271.48239,274.63364,275.7583,270.53091,262.25171,261.11786,272.23022,261.47501,274.33023,266.62454,267.7702,276.70621,268.14731,275.45297,279.69342,267.00497,265.19064,273.40289,259.79337,259.36316,278.67896,261.96323,272.48428,269.28516,265.92166,270.51862,259.43414,280.61093,272.29559,261.73978,269.34717,263.74908,257.64224,267.28793,270.81262,269.42889,271.22076,275.45456,278.74567,260.31207,258.00082,269.98627,268.83521,278.52289,270.20602,262.60175,266.89163,259.7392,263.41882,271.76529,268.48016,263.36011,266.03806,270.0834,273.09088,257.39474,254.14685,266.21484,258.43494,253.69873,256.54672,276.70517,267.48056,274.00412,271.61356,266.35342,265.41595,261.17728,261.43597,274.45697,275.1803,273.94379,264.14462,268.45288,265.51331,269.55243,263.10751,258.27682,259.2583,267.56607,256.26678,264.57809,271.98346,262.1636,268.17871,260.73239,260.01413,257.89825,275.56479,281.54474,273.47394,256.34161,260.8284,258.14954,256.52597,257.49957,271.28513,264.81781,258.92072,255.86543,270.74179,281.00937,274.34796,257.9458,269.87335,255.84717,271.74484,264.41156,264.74982,269.61945,263.57956,274.0563,278.85596,277.39795,260.81424,254.99165,272.27441,256.38049,263.00616,271.23721,277.10956,268.70334,267.19226,274.94727,256.01959,271.0293,258.44022,276.64017,272.88803,260.95908
8th grade,reading,2011,PENNSYLVANIA,80.0%,21.7%,9.2%,23.8%,7.0%,0.0%,25.1%,0.0%,0.0%,46.6%,34.9%,30.0%,30.4%,0.0%,0.0%,14.152401,61.1%,2.5%,0.0%,0.0%,261.85666,269.89975,280.16287,257.03668,271.34418,257.81519,259.03195,259.87256,262.10321,272.54953,273.64435,257.97986,279.12125,264.10968,258.87244,262.77872,271.03748,258.34259,275.80212,280.9429,276.29572,269.36029,277.15143,262.43268,266.95898,265.40079,263.53317,276.78912,269.87903,265.55042,257.41379,276.6889,258.19998,273.34421,262.14566,273.27823,259.96109,278.49036,256.27185,259.33554,273.83688,261.17514,273.33578,277.78497,275.56018,271.12927,262.42618,255.42867,275.88602,259.96054,256.34787,263.83606,271.86493,275.58203,276.15558,280.19608,268.91754,273.61041,268.80872,276.62418,273.95456,271.07596,260.91177,268.25064,273.96039,274.4903,278.63309,259.48654,265.92862,260.00339,268.7796,276.86874,266.16971,270.4487,263.18103,262.40601,262.17371,263.37631,271.43985,278.28522,266.76926,265.5863,268.69846,259.06647,272.37418,277.15225,278.13602,274.35199,273.9751,277.67325,270.39032,271.70563,265.92737,273.00989,278.49759,265.25037,274.04456,261.991,277.27872,272.90823,271.45129,264.17758,263.54651,273.95416,267.20502,256.18256,259.56628,260.14355,268.99948,273.88635,254.67761,260.71902,273.28845,263.28329,272.41196,267.69772,274.84,255.31366,258.9704,255.19145,258.20703,266.6001,270.42123,252.36465,266.46536,274.60303,270.37015,269.65002,271.43048,262.89664,265.78253,262.6272,273.88083,275.69702,261.75183,255.96895,272.04498,259.27658,262.05356,266.61667,266.97064,268.81738,272.85724,265.45505,273.11862,258.15344,263.81161,277.5675,266.49622,262.25714,271.96359,272.41986,264.10907,260.54297,252.59666,258.75943,256.63751,268.91727,273.31149,267.22028,269.92664,275.70145,261.50833,275.98569,259.74893,270.80133,259.46881,261.1839,252.76878,268.52786,269.96509,265.87585,272.681,275.43848,256.65131,275.24109,256.69305,257.69894,260.50021,263.56076,261.50037,257.72791,266.9642,264.16916,270.56122,255.62802,274.43738,254.91817,268.14432,262.37009,268.06079
